game_id,agent1_points,agent2_points,first_player,point_differential
1260,34,86,1,-52
1261,38,82,1,-44
1262,16,104,1,-88
1263,72,48,0,24
1264,47,73,0,-26
1265,68,52,1,16
1266,38,82,1,-44
1267,48,72,1,-24
1268,49,71,1,-22
1269,33,87,0,-54
1270,60,60,1,0
1271,41,79,1,-38
1272,52,68,0,-16
1273,51,69,1,-18
1274,32,88,1,-56
1275,26,94,0,-68
1276,52,68,1,-16
1277,46,74,0,-28
1278,40,80,1,-40
1279,46,74,1,-28
1280,47,73,1,-26
1281,39,81,0,-42
1282,36,84,0,-48
1283,65,55,0,10
1284,38,82,0,-44
1285,22,98,0,-76
1286,35,85,1,-50
1287,83,37,1,46
1288,66,54,0,12
1289,36,84,0,-48
1290,23,97,0,-74
1291,65,55,1,10
1292,67,53,0,14
1293,63,57,1,6
1294,14,106,0,-92
1295,9,111,0,-102
1296,25,95,0,-70
1297,0,120,0,-120
1298,19,101,0,-82
1299,72,48,0,24
1300,19,101,1,-82
1301,20,100,1,-80
1302,29,91,0,-62
1303,26,94,0,-68
1304,54,66,0,-12
1305,59,61,0,-2
1306,54,66,1,-12
1307,33,87,0,-54
1308,46,74,1,-28
1309,71,49,0,22
1310,27,93,0,-66
1311,29,91,1,-62
1312,44,76,0,-32
1313,70,50,1,20
1314,30,90,0,-60
1315,35,85,0,-50
1316,87,33,1,54
1317,20,100,1,-80
1318,46,74,0,-28
1319,31,89,1,-58
1320,67,53,0,14
1321,37,83,0,-46
1322,32,88,0,-56
1323,45,75,1,-30
1324,28,92,0,-64
1325,72,48,1,24
1326,79,41,0,38
1327,26,94,0,-68
1328,43,77,0,-34
1329,39,81,1,-42
1330,4,116,1,-112
1331,86,34,0,52
1332,19,101,1,-82
1333,58,62,0,-4
1334,25,95,0,-70
1335,55,65,0,-10
1336,82,38,0,44
1337,0,120,1,-120
1338,93,27,1,66
1339,33,87,1,-54
1340,6,114,1,-108
1341,61,59,0,2
1342,29,91,1,-62
1343,69,51,1,18
1344,33,87,0,-54
1345,39,81,0,-42
1346,53,67,0,-14
1347,46,74,0,-28
1348,27,93,1,-66
1349,63,57,0,6
1350,33,87,0,-54
1351,10,110,1,-100
1352,44,76,0,-32
1353,49,71,1,-22
1354,69,51,0,18
1355,53,67,1,-14
1356,89,31,1,58
1357,39,81,1,-42
1358,31,89,0,-58
1359,31,89,1,-58
1360,46,74,0,-28
1361,52,68,0,-16
1362,59,61,1,-2
1363,28,92,0,-64
1364,14,106,0,-92
1365,41,79,0,-38
1366,4,116,0,-112
1367,75,45,0,30
1368,52,68,1,-16
1369,5,115,1,-110
1370,31,89,1,-58
1371,75,45,1,30
1372,70,50,0,20
1373,30,90,0,-60
1374,36,84,1,-48
1375,62,58,0,4
1376,43,77,0,-34
1377,90,30,0,60
1378,45,75,0,-30
1379,48,72,0,-24
1380,67,53,0,14
1381,32,88,0,-56
1382,45,75,1,-30
1383,2,118,0,-116
1384,22,98,0,-76
1385,70,50,0,20
1386,41,79,1,-38
1387,61,59,1,2
1388,75,45,1,30
1389,7,113,1,-106
1390,76,44,0,32
1391,37,83,1,-46
1392,4,116,1,-112
1393,54,66,0,-12
1394,32,88,0,-56
1395,45,75,0,-30
1396,26,94,1,-68
1397,57,63,0,-6
1398,38,82,0,-44
1399,7,113,1,-106
1400,64,56,1,8
1401,48,72,0,-24
1402,37,83,1,-46
1403,28,92,1,-64
1404,41,79,1,-38
1405,8,112,0,-104
1406,41,79,1,-38
1407,54,66,0,-12
1408,29,91,1,-62
1409,29,91,1,-62
1410,38,82,0,-44
1411,69,51,1,18
1412,56,64,1,-8
1413,41,79,1,-38
1414,50,70,0,-20
1415,10,110,1,-100
1416,36,84,0,-48
1417,15,105,1,-90
1418,42,78,1,-36
1419,37,83,1,-46
1420,22,98,1,-76
1421,56,64,1,-8
1422,84,36,0,48
1423,33,87,0,-54
1424,49,71,0,-22
1425,7,113,0,-106
1426,56,64,1,-8
1427,39,81,0,-42
1428,67,53,1,14
1429,22,98,1,-76
1430,53,67,1,-14
1431,40,80,0,-40
1432,29,91,0,-62
1433,66,54,1,12
1434,67,53,0,14
1435,56,64,0,-8
1436,48,72,0,-24
1437,69,51,0,18
1438,52,68,1,-16
1439,31,89,0,-58
1440,37,83,0,-46
1441,47,73,1,-26
1442,50,70,1,-20
1443,37,83,0,-46
1444,30,90,1,-60
1445,15,105,0,-90
1446,16,104,0,-88
1447,46,74,0,-28
1448,35,85,0,-50
1449,15,105,1,-90
1450,22,98,1,-76
1451,51,69,0,-18
1452,37,83,1,-46
1453,52,68,0,-16
1454,30,90,1,-60
1455,30,90,0,-60
1456,37,83,0,-46
1457,22,98,1,-76
1458,26,94,1,-68
1459,44,76,1,-32
1460,23,97,0,-74
1461,16,104,0,-88
1462,40,80,1,-40
1463,54,66,1,-12
1464,35,85,0,-50
1465,18,102,1,-84
1466,47,73,0,-26
1467,41,79,1,-38
1468,35,85,1,-50
1469,48,72,0,-24
1470,80,40,1,40
1471,52,68,0,-16
1472,32,88,1,-56
1473,48,72,0,-24
1474,30,90,1,-60
1475,41,79,0,-38
1476,61,59,0,2
1477,29,91,0,-62
1478,26,94,1,-68
1479,51,69,0,-18
1480,4,116,0,-112
1481,85,35,0,50
1482,15,105,0,-90
1483,41,79,0,-38
1484,38,82,0,-44
1485,41,79,1,-38
1486,63,57,0,6
1487,25,95,0,-70
1488,53,67,0,-14
1489,23,97,1,-74
1490,12,108,1,-96
1491,62,58,0,4
1492,89,31,0,58
1493,2,118,1,-116
1494,4,116,1,-112
1495,2,118,0,-116
1496,30,90,0,-60
1497,36,84,0,-48
1498,31,89,1,-58
1499,25,95,1,-70
1500,37,83,1,-46
1501,13,107,0,-94
1502,51,69,0,-18
1503,44,76,0,-32
1504,20,100,1,-80
1505,11,109,1,-98
1506,47,73,0,-26
1507,34,86,0,-52
1508,14,106,0,-92
1509,20,100,1,-80
1510,19,101,1,-82
1511,29,91,1,-62
1512,41,79,1,-38
1513,62,58,1,4
1514,21,99,1,-78
1515,17,103,0,-86
1516,69,51,0,18
1517,50,70,1,-20
1518,37,83,1,-46
1519,31,89,1,-58
1520,56,64,0,-8
1521,51,69,1,-18
1522,46,74,0,-28
1523,7,113,1,-106
1524,28,92,0,-64
1525,39,81,1,-42
1526,41,79,0,-38
1527,60,60,0,0
1528,18,102,1,-84
1529,14,106,1,-92
1530,59,61,0,-2
1531,23,97,0,-74
1532,17,103,0,-86
1533,32,88,1,-56
1534,34,86,0,-52
1535,33,87,1,-54
1536,7,113,1,-106
1537,40,80,1,-40
1538,49,71,1,-22
1539,4,116,1,-112
1540,7,113,1,-106
1541,32,88,0,-56
1542,33,87,1,-54
1543,22,98,0,-76
1544,14,106,0,-92
1545,24,96,0,-72
1546,15,105,0,-90
1547,69,51,0,18
1548,41,79,1,-38
1549,21,99,0,-78
1550,20,100,1,-80
1551,8,112,1,-104
1552,87,33,0,54
1553,32,88,0,-56
1554,22,98,0,-76
1555,47,73,1,-26
1556,39,81,0,-42
1557,65,55,1,10
1558,38,82,1,-44
1559,19,101,1,-82
1560,22,98,1,-76
1561,66,54,1,12
1562,34,86,1,-52
1563,39,81,0,-42
1564,17,103,1,-86
1565,24,96,1,-72
1566,39,81,0,-42
1567,64,56,0,8
1568,2,118,1,-116
1569,49,71,0,-22
1570,52,68,1,-16
1571,56,64,0,-8
1572,32,88,0,-56
1573,15,105,1,-90
1574,38,82,1,-44
1575,25,95,0,-70
1576,63,57,1,6
1577,7,113,1,-106
1578,7,113,1,-106
1579,18,102,1,-84
1580,69,51,1,18
1581,33,87,0,-54
1582,37,83,0,-46
1583,14,106,0,-92
1584,15,105,1,-90
1585,44,76,0,-32
1586,30,90,0,-60
1587,56,64,1,-8
1588,23,97,0,-74
1589,32,88,1,-56
1590,26,94,1,-68
1591,16,104,0,-88
1592,43,77,1,-34
1593,56,64,0,-8
1594,21,99,1,-78
1595,45,75,1,-30
1596,84,36,0,48
1597,6,114,1,-108
1598,43,77,0,-34
1599,38,82,0,-44
1600,46,74,1,-28
1601,70,50,1,20
1602,94,26,0,68
1603,59,61,1,-2
1604,24,96,0,-72
1605,20,100,1,-80
1606,42,78,0,-36
1607,40,80,1,-40
1608,30,90,1,-60
1609,55,65,0,-10
1610,69,51,0,18
1611,88,32,0,56
1612,84,36,1,48
1613,41,79,1,-38
1614,16,104,1,-88
1615,29,91,0,-62
1616,32,88,1,-56
1617,9,111,1,-102
1618,15,105,0,-90
1619,39,81,0,-42
1620,57,63,0,-6
1621,17,103,1,-86
1622,16,104,1,-88
1623,51,69,0,-18
1624,17,103,1,-86
1625,25,95,0,-70
1626,68,52,1,16
1627,78,42,0,36
1628,31,89,0,-58
1629,71,49,0,22
1630,63,57,1,6
1631,75,45,1,30
1632,58,62,1,-4
1633,56,64,1,-8
1634,32,88,0,-56
1635,52,68,0,-16
1636,26,94,1,-68
1637,40,80,1,-40
1638,23,97,0,-74
1639,52,68,1,-16
1640,21,99,0,-78
1641,66,54,1,12
1642,56,64,0,-8
1643,47,73,0,-26
1644,42,78,1,-36
1645,70,50,1,20
1646,50,70,0,-20
1647,45,75,1,-30
1648,51,69,0,-18
1649,27,93,1,-66
1650,47,73,0,-26
1651,41,79,0,-38
1652,18,102,0,-84
1653,46,74,1,-28
1654,46,74,0,-28
1655,61,59,1,2
1656,46,74,1,-28
1657,59,61,1,-2
1658,66,54,0,12
1659,85,35,1,50
1660,65,55,1,10
1661,49,71,1,-22
1662,50,70,1,-20
1663,49,71,1,-22
1664,108,12,0,96
1665,35,85,0,-50
1666,79,41,0,38
1667,77,43,1,34
1668,65,55,0,10
1669,16,104,1,-88
1670,4,116,0,-112
1671,15,105,1,-90
1672,27,93,1,-66
1673,22,98,0,-76
1674,48,72,0,-24
1675,73,47,1,26
1676,74,46,1,28
1677,62,58,1,4
1678,52,68,0,-16
1679,83,37,0,46
1680,6,114,0,-108
1681,40,80,1,-40
1682,62,58,0,4
1683,64,56,1,8
1684,27,93,1,-66
1685,17,103,1,-86
1686,67,53,1,14
1687,68,52,0,16
1688,18,102,1,-84
1689,35,85,0,-50
1690,10,110,0,-100
1691,82,38,1,44
1692,37,83,1,-46
1693,40,80,0,-40
1694,57,63,1,-6
1695,56,64,1,-8
1696,25,95,1,-70
1697,58,62,0,-4
1698,62,58,0,4
1699,57,63,1,-6
1700,36,84,1,-48
1701,30,90,0,-60
1702,51,69,0,-18
1703,68,52,1,16
1704,29,91,1,-62
1705,69,51,0,18
1706,19,101,0,-82
1707,81,39,1,42
1708,62,58,1,4
1709,19,101,1,-82
1710,10,110,0,-100
1711,31,89,1,-58
1712,91,29,0,62
1713,92,28,0,64
1714,60,60,1,0
1715,17,103,1,-86
1716,95,25,1,70
1717,59,61,1,-2
1718,28,92,0,-64
1719,56,64,1,-8
1720,51,69,0,-18
1721,47,73,1,-26
1722,2,118,0,-116
1723,23,97,1,-74
1724,4,116,1,-112
1725,21,99,1,-78
1726,18,102,1,-84
1727,102,18,1,84
1728,55,65,0,-10
1729,23,97,0,-74
1730,81,39,0,42
1731,12,108,0,-96
1732,35,85,1,-50
1733,26,94,0,-68
1734,37,83,0,-46
1735,0,120,0,-120
1736,13,107,1,-94
1737,98,22,1,76
1738,21,99,0,-78
1739,33,87,0,-54
1740,25,95,1,-70
1741,53,67,1,-14
1742,44,76,0,-32
1743,51,69,1,-18
1744,10,110,0,-100
1745,28,92,0,-64
1746,89,31,0,58
1747,22,98,0,-76
1748,42,78,1,-36
1749,47,73,1,-26
1750,19,101,1,-82
1751,79,41,0,38
1752,32,88,1,-56
1753,24,96,0,-72
1754,8,112,1,-104
1755,26,94,1,-68
1756,30,90,1,-60
1757,69,51,0,18
1758,46,74,0,-28
1759,62,58,1,4
1760,57,63,0,-6
1761,49,71,0,-22
1762,54,66,0,-12
1763,52,68,1,-16
1764,38,82,0,-44
1765,18,102,0,-84
1766,52,68,1,-16
1767,4,116,0,-112
1768,76,44,0,32
1769,34,86,0,-52
1770,42,78,0,-36
1771,46,74,1,-28
1772,91,29,0,62
1773,16,104,1,-88
1774,71,49,0,22
1775,27,93,0,-66
1776,6,114,1,-108
1777,35,85,1,-50
1778,62,58,0,4
1779,38,82,0,-44
1780,61,59,0,2
1781,50,70,1,-20
1782,61,59,0,2
1783,48,72,1,-24
1784,20,100,0,-80
1785,64,56,1,8
1786,33,87,1,-54
1787,51,69,1,-18
1788,10,110,0,-100
1789,37,83,0,-46
1790,51,69,0,-18
1791,38,82,0,-44
1792,18,102,0,-84
1793,31,89,1,-58
1794,26,94,0,-68
1795,52,68,0,-16
1796,12,108,0,-96
1797,67,53,0,14
1798,23,97,0,-74
1799,44,76,0,-32
1800,32,88,1,-56
1801,10,110,0,-100
1802,54,66,0,-12
1803,34,86,0,-52
1804,44,76,1,-32
1805,48,72,0,-24
1806,19,101,0,-82
1807,46,74,1,-28
1808,38,82,1,-44
1809,64,56,1,8
1810,36,84,0,-48
1811,70,50,1,20
1812,22,98,1,-76
1813,75,45,0,30
1814,43,77,1,-34
1815,69,51,0,18
1816,33,87,0,-54
1817,49,71,1,-22
1818,86,34,1,52
1819,44,76,0,-32
1820,37,83,1,-46
1821,16,104,1,-88
1822,45,75,0,-30
1823,76,44,0,32
1824,62,58,0,4
1825,19,101,0,-82
1826,44,76,0,-32
1827,48,72,0,-24
1828,26,94,0,-68
1829,68,52,0,16
1830,13,107,0,-94
1831,102,18,0,84
1832,51,69,0,-18
1833,40,80,1,-40
1834,16,104,1,-88
1835,81,39,1,42
1836,40,80,0,-40
1837,18,102,0,-84
1838,57,63,1,-6
1839,60,60,1,0
1840,47,73,1,-26
1841,2,118,1,-116
1842,27,93,0,-66
1843,56,64,0,-8
1844,51,69,1,-18
1845,38,82,1,-44
1846,43,77,1,-34
1847,63,57,0,6
1848,28,92,0,-64
1849,27,93,0,-66
1850,17,103,0,-86
1851,16,104,0,-88
1852,43,77,1,-34
1853,40,80,1,-40
1854,44,76,1,-32
1855,24,96,1,-72
1856,42,78,0,-36
1857,53,67,0,-14
1858,25,95,1,-70
1859,49,71,1,-22
1860,41,79,1,-38
1861,34,86,1,-52
1862,57,63,1,-6
1863,5,115,0,-110
1864,32,88,0,-56
1865,48,72,1,-24
1866,18,102,0,-84
1867,37,83,0,-46
1868,20,100,0,-80
1869,63,57,1,6
1870,27,93,1,-66
1871,26,94,1,-68
1872,27,93,0,-66
1873,14,106,0,-92
1874,32,88,0,-56
1875,29,91,1,-62
1876,24,96,0,-72
1877,24,96,1,-72
1878,35,85,1,-50
1879,73,47,0,26
1880,42,78,0,-36
1881,60,60,0,0
1882,14,106,1,-92
1883,20,100,0,-80
1884,40,80,1,-40
1885,11,109,1,-98
1886,43,77,1,-34
1887,36,84,0,-48
1888,26,94,0,-68
1889,37,83,1,-46
1890,17,103,0,-86
1891,64,56,0,8
1892,14,106,1,-92
1893,88,32,0,56
1894,29,91,1,-62
1895,38,82,0,-44
1896,55,65,1,-10
1897,69,51,0,18
1898,39,81,1,-42
1899,48,72,1,-24
1900,46,74,1,-28
1901,45,75,1,-30
1902,62,58,0,4
1903,66,54,1,12
1904,64,56,1,8
1905,72,48,1,24
1906,38,82,0,-44
1907,56,64,1,-8
1908,34,86,0,-52
1909,37,83,1,-46
1910,74,46,0,28
1911,16,104,1,-88
1912,55,65,0,-10
1913,63,57,1,6
1914,16,104,1,-88
1915,28,92,0,-64
1916,35,85,0,-50
1917,21,99,1,-78
1918,38,82,0,-44
1919,69,51,0,18
1920,42,78,0,-36
1921,34,86,1,-52
1922,46,74,0,-28
1923,13,107,0,-94
1924,61,59,0,2
1925,45,75,1,-30
1926,50,70,0,-20
1927,42,78,1,-36
1928,52,68,1,-16
1929,27,93,1,-66
1930,6,114,0,-108
1931,60,60,0,0
1932,24,96,1,-72
1933,29,91,1,-62
1934,0,120,0,-120
1935,42,78,0,-36
1936,50,70,0,-20
1937,36,84,1,-48
1938,23,97,1,-74
1939,42,78,0,-36
1940,12,108,0,-96
1941,15,105,1,-90
1942,57,63,1,-6
1943,23,97,1,-74
1944,43,77,1,-34
1945,58,62,1,-4
1946,15,105,1,-90
1947,76,44,1,32
1948,22,98,0,-76
1949,22,98,0,-76
1950,68,52,0,16
1951,39,81,1,-42
1952,67,53,0,14
1953,29,91,0,-62
1954,42,78,1,-36
1955,44,76,0,-32
1956,21,99,0,-78
1957,65,55,0,10
1958,50,70,0,-20
1959,36,84,1,-48
1960,11,109,1,-98
1961,31,89,0,-58
1962,37,83,1,-46
1963,50,70,0,-20
1964,71,49,0,22
1965,34,86,0,-52
1966,39,81,1,-42
1967,42,78,1,-36
1968,20,100,1,-80
1969,53,67,1,-14
1970,94,26,1,68
1971,34,86,1,-52
1972,14,106,0,-92
1973,38,82,1,-44
1974,62,58,0,4
1975,6,114,0,-108
1976,14,106,1,-92
1977,47,73,0,-26
1978,24,96,0,-72
1979,56,64,1,-8
1980,28,92,1,-64
1981,58,62,0,-4
1982,31,89,0,-58
1983,49,71,0,-22
1984,59,61,0,-2
1985,36,84,1,-48
1986,23,97,0,-74
1987,6,114,1,-108
1988,40,80,0,-40
1989,25,95,0,-70
1990,38,82,0,-44
1991,59,61,0,-2
1992,65,55,0,10
1993,25,95,1,-70
1994,45,75,0,-30
1995,50,70,0,-20
1996,32,88,1,-56
1997,65,55,0,10
1998,32,88,0,-56
1999,15,105,0,-90
2000,31,89,0,-58
2001,42,78,0,-36
2002,43,77,0,-34
2003,23,97,0,-74
2004,31,89,1,-58
2005,61,59,1,2
2006,22,98,0,-76
2007,37,83,0,-46
2008,49,71,1,-22
2009,73,47,1,26
2010,53,67,1,-14
2011,56,64,0,-8
2012,9,111,0,-102
2013,51,69,1,-18
2014,41,79,0,-38
2015,46,74,1,-28
2016,45,75,1,-30
2017,51,69,1,-18
2018,29,91,1,-62
2019,61,59,1,2
2020,42,78,1,-36
2021,48,72,0,-24
2022,39,81,1,-42
2023,39,81,1,-42
2024,23,97,0,-74
2025,47,73,1,-26
2026,16,104,1,-88
2027,57,63,0,-6
2028,43,77,0,-34
2029,55,65,0,-10
2030,5,115,1,-110
2031,32,88,1,-56
2032,61,59,0,2
2033,30,90,1,-60
2034,27,93,1,-66
2035,33,87,1,-54
2036,19,101,1,-82
2037,20,100,0,-80
2038,33,87,1,-54
2039,24,96,0,-72
2040,74,46,0,28
2041,54,66,1,-12
2042,22,98,0,-76
2043,12,108,1,-96
2044,41,79,0,-38
2045,9,111,1,-102
2046,31,89,1,-58
2047,61,59,1,2
2048,35,85,1,-50
2049,5,115,0,-110
2050,8,112,0,-104
2051,72,48,0,24
2052,15,105,1,-90
2053,0,120,0,-120
2054,43,77,1,-34
2055,35,85,1,-50
2056,65,55,1,10
2057,58,62,0,-4
2058,79,41,1,38
2059,33,87,1,-54
2060,59,61,0,-2
2061,77,43,1,34
2062,21,99,1,-78
2063,31,89,1,-58
2064,12,108,1,-96
2065,50,70,1,-20
2066,26,94,0,-68
2067,18,102,0,-84
2068,16,104,1,-88
2069,55,65,0,-10
2070,51,69,1,-18
2071,84,36,0,48
2072,32,88,0,-56
2073,96,24,1,72
2074,44,76,1,-32
2075,35,85,1,-50
2076,71,49,0,22
2077,101,19,0,82
2078,51,69,0,-18
2079,62,58,0,4
2080,52,68,0,-16
2081,38,82,1,-44
2082,29,91,0,-62
2083,31,89,1,-58
2084,68,52,0,16
2085,9,111,1,-102
2086,3,117,0,-114
2087,52,68,1,-16
2088,66,54,1,12
2089,33,87,1,-54
2090,51,69,1,-18
2091,26,94,1,-68
2092,29,91,1,-62
2093,27,93,1,-66
2094,60,60,1,0
2095,43,77,1,-34
2096,20,100,1,-80
2097,32,88,1,-56
2098,23,97,1,-74
2099,40,80,1,-40
2100,39,81,0,-42
2101,36,84,1,-48
2102,28,92,1,-64
2103,14,106,1,-92
2104,35,85,1,-50
2105,11,109,0,-98
2106,62,58,1,4
2107,56,64,0,-8
2108,22,98,1,-76
2109,28,92,1,-64
2110,52,68,0,-16
2111,63,57,0,6
2112,33,87,0,-54
2113,25,95,0,-70
2114,75,45,1,30
2115,8,112,1,-104
2116,63,57,1,6
2117,24,96,1,-72
2118,57,63,0,-6
2119,32,88,1,-56
2120,21,99,1,-78
2121,6,114,0,-108
2122,0,120,1,-120
2123,47,73,0,-26
2124,104,16,0,88
2125,38,82,1,-44
2126,30,90,1,-60
2127,51,69,0,-18
2128,26,94,1,-68
2129,25,95,0,-70
2130,33,87,1,-54
2131,75,45,0,30
2132,39,81,1,-42
2133,90,30,1,60
2134,45,75,0,-30
2135,7,113,0,-106
2136,69,51,0,18
2137,16,104,1,-88
2138,32,88,0,-56
2139,48,72,1,-24
2140,29,91,0,-62
2141,86,34,0,52
2142,72,48,1,24
2143,41,79,0,-38
2144,35,85,0,-50
2145,54,66,1,-12
2146,62,58,1,4
2147,47,73,1,-26
2148,19,101,0,-82
2149,78,42,1,36
2150,16,104,1,-88
2151,48,72,1,-24
2152,46,74,1,-28
2153,31,89,1,-58
2154,94,26,0,68
2155,11,109,0,-98
2156,99,21,0,78
2157,32,88,0,-56
2158,37,83,0,-46
2159,66,54,0,12
2160,27,93,1,-66
2161,33,87,0,-54
2162,41,79,1,-38
2163,32,88,1,-56
2164,41,79,1,-38
2165,44,76,0,-32
2166,76,44,0,32
2167,25,95,1,-70
2168,50,70,0,-20
2169,32,88,1,-56
2170,87,33,1,54
2171,11,109,1,-98
2172,82,38,1,44
2173,30,90,0,-60
2174,48,72,1,-24
2175,40,80,1,-40
2176,16,104,1,-88
2177,56,64,1,-8
2178,0,120,1,-120
2179,73,47,0,26
2180,73,47,0,26
2181,59,61,0,-2
2182,50,70,1,-20
2183,17,103,0,-86
2184,66,54,0,12
2185,77,43,1,34
2186,25,95,1,-70
2187,35,85,1,-50
2188,33,87,0,-54
2189,24,96,0,-72
2190,26,94,0,-68
2191,7,113,1,-106
2192,34,86,1,-52
2193,85,35,0,50
2194,60,60,0,0
2195,55,65,1,-10
2196,0,120,0,-120
2197,17,103,0,-86
2198,67,53,1,14
2199,23,97,1,-74
2200,56,64,0,-8
2201,26,94,1,-68
2202,67,53,1,14
2203,31,89,0,-58
2204,3,117,1,-114
2205,103,17,0,86
2206,26,94,1,-68
2207,72,48,0,24
2208,11,109,0,-98
2209,18,102,1,-84
2210,51,69,0,-18
2211,45,75,0,-30
2212,48,72,0,-24
2213,62,58,1,4
2214,25,95,1,-70
2215,15,105,1,-90
2216,29,91,0,-62
2217,34,86,1,-52
2218,84,36,0,48
2219,36,84,1,-48
2220,32,88,0,-56
2221,52,68,1,-16
2222,41,79,1,-38
2223,32,88,1,-56
2224,21,99,1,-78
2225,18,102,0,-84
2226,65,55,1,10
2227,52,68,0,-16
2228,14,106,0,-92
2229,55,65,1,-10
2230,37,83,0,-46
2231,50,70,0,-20
2232,53,67,0,-14
2233,8,112,1,-104
2234,70,50,1,20
2235,29,91,1,-62
2236,66,54,0,12
2237,4,116,1,-112
2238,56,64,0,-8
2239,53,67,1,-14
2240,29,91,1,-62
2241,30,90,1,-60
2242,29,91,1,-62
2243,78,42,1,36
2244,63,57,1,6
2245,40,80,1,-40
2246,57,63,0,-6
2247,51,69,0,-18
2248,71,49,0,22
2249,3,117,0,-114
2250,28,92,1,-64
2251,48,72,1,-24
2252,67,53,0,14
2253,59,61,0,-2
2254,41,79,1,-38
2255,47,73,1,-26
2256,45,75,0,-30
2257,20,100,0,-80
2258,5,115,0,-110
2259,74,46,0,28
2260,34,86,0,-52
2261,38,82,1,-44
2262,31,89,1,-58
2263,14,106,0,-92
2264,48,72,1,-24
2265,38,82,0,-44
2266,41,79,0,-38
2267,20,100,1,-80
2268,68,52,1,16
2269,65,55,0,10
2270,24,96,0,-72
2271,48,72,1,-24
2272,49,71,1,-22
2273,79,41,1,38
2274,38,82,0,-44
2275,50,70,1,-20
2276,29,91,0,-62
2277,27,93,0,-66
2278,67,53,1,14
2279,48,72,0,-24
2280,43,77,0,-34
2281,52,68,0,-16
2282,54,66,1,-12
2283,23,97,1,-74
2284,18,102,1,-84
2285,70,50,0,20
2286,19,101,0,-82
2287,64,56,0,8
2288,67,53,0,14
2289,2,118,1,-116
2290,56,64,0,-8
2291,52,68,0,-16
2292,35,85,1,-50
2293,75,45,1,30
2294,14,106,1,-92
2295,3,117,1,-114
2296,26,94,1,-68
2297,62,58,1,4
2298,48,72,0,-24
2299,58,62,0,-4
2300,16,104,1,-88
2301,47,73,0,-26
2302,69,51,1,18
2303,38,82,1,-44
2304,50,70,1,-20
2305,33,87,1,-54
2306,20,100,0,-80
2307,50,70,0,-20
2308,41,79,1,-38
2309,106,14,1,92
2310,34,86,1,-52
2311,31,89,0,-58
2312,5,115,1,-110
2313,58,62,0,-4
2314,16,104,1,-88
2315,49,71,1,-22
2316,33,87,0,-54
2317,21,99,1,-78
2318,46,74,0,-28
2319,46,74,0,-28
2320,17,103,1,-86
2321,47,73,1,-26
2322,34,86,0,-52
2323,63,57,0,6
2324,68,52,1,16
2325,49,71,0,-22
2326,42,78,1,-36
2327,17,103,0,-86
2328,27,93,0,-66
2329,60,60,1,0
2330,19,101,1,-82
2331,50,70,1,-20
2332,28,92,0,-64
2333,38,82,0,-44
2334,33,87,0,-54
2335,33,87,1,-54
2336,90,30,1,60
2337,41,79,1,-38
2338,34,86,1,-52
2339,39,81,0,-42
2340,47,73,1,-26
2341,38,82,1,-44
2342,38,82,0,-44
2343,55,65,0,-10
2344,46,74,0,-28
2345,86,34,0,52
2346,46,74,0,-28
2347,28,92,0,-64
2348,105,15,0,90
2349,66,54,1,12
2350,25,95,1,-70
2351,44,76,1,-32
2352,5,115,0,-110
2353,26,94,1,-68
2354,16,104,1,-88
2355,20,100,1,-80
2356,78,42,0,36
2357,37,83,0,-46
2358,21,99,0,-78
2359,77,43,1,34
2360,37,83,1,-46
2361,67,53,0,14
2362,29,91,1,-62
2363,52,68,0,-16
2364,9,111,1,-102
2365,35,85,1,-50
2366,34,86,0,-52
2367,90,30,0,60
2368,35,85,0,-50
2369,67,53,1,14
2370,26,94,0,-68
2371,34,86,0,-52
2372,39,81,1,-42
2373,41,79,0,-38
2374,30,90,1,-60
2375,29,91,0,-62
2376,36,84,0,-48
2377,52,68,1,-16
2378,44,76,0,-32
2379,60,60,1,0
2380,73,47,0,26
2381,38,82,1,-44
2382,68,52,1,16
2383,15,105,0,-90
2384,28,92,0,-64
2385,48,72,1,-24
2386,78,42,0,36
2387,52,68,1,-16
2388,26,94,1,-68
2389,16,104,1,-88
2390,48,72,1,-24
2391,40,80,1,-40
2392,46,74,1,-28
2393,28,92,1,-64
2394,26,94,1,-68
2395,22,98,0,-76
2396,54,66,1,-12
2397,62,58,0,4
2398,21,99,0,-78
2399,59,61,0,-2
2400,39,81,0,-42
2401,60,60,1,0
2402,57,63,0,-6
2403,11,109,0,-98
2404,47,73,1,-26
2405,14,106,0,-92
2406,23,97,0,-74
2407,13,107,0,-94
2408,61,59,0,2
2409,78,42,1,36
2410,17,103,1,-86
2411,46,74,1,-28
2412,18,102,0,-84
2413,55,65,1,-10
2414,23,97,0,-74
2415,36,84,1,-48
2416,75,45,0,30
2417,64,56,1,8
2418,32,88,0,-56
2419,59,61,0,-2
2420,55,65,1,-10
2421,29,91,1,-62
2422,41,79,1,-38
2423,49,71,1,-22
2424,25,95,1,-70
2425,8,112,1,-104
2426,23,97,1,-74
2427,57,63,1,-6
2428,105,15,0,90
2429,31,89,1,-58
2430,34,86,1,-52
2431,18,102,1,-84
2432,37,83,1,-46
2433,39,81,1,-42
2434,87,33,1,54
2435,56,64,0,-8
2436,88,32,1,56
2437,89,31,0,58
2438,50,70,1,-20
2439,94,26,1,68
2440,92,28,0,64
2441,61,59,1,2
2442,32,88,0,-56
2443,46,74,0,-28
