game_id,agent1_points,agent2_points,first_player,point_differential
803,118,2,0,116
804,78,42,1,36
805,84,36,0,48
806,86,34,0,52
807,80,40,0,40
808,86,34,1,52
809,81,39,0,42
810,117,3,1,114
811,97,23,1,74
812,110,10,0,100
813,82,38,0,44
814,118,2,0,116
815,106,14,0,92
816,107,13,0,94
817,80,40,0,40
818,104,16,1,88
819,57,63,1,-6
820,84,36,1,48
821,102,18,1,84
822,102,18,1,84
823,50,70,0,-20
824,106,14,0,92
825,83,37,0,46
826,102,18,1,84
827,116,4,0,112
828,91,29,1,62
829,98,22,0,76
830,79,41,0,38
831,85,35,1,50
832,92,28,0,64
833,72,48,0,24
834,71,49,1,22
835,109,11,0,98
836,77,43,1,34
837,84,36,1,48
838,112,8,0,104
839,93,27,0,66
840,68,52,0,16
841,73,47,1,26
842,70,50,1,20
843,93,27,1,66
844,109,11,1,98
845,94,26,0,68
846,107,13,1,94
847,104,16,1,88
848,91,29,1,62
849,80,40,1,40
850,71,49,0,22
851,80,40,0,40
852,109,11,0,98
853,100,20,0,80
854,107,13,0,94
855,66,54,1,12
856,99,21,0,78
857,105,15,1,90
858,87,33,0,54
859,112,8,1,104
860,86,34,0,52
861,75,45,1,30
862,96,24,0,72
863,73,47,1,26
864,108,12,0,96
865,73,47,0,26
866,73,47,0,26
867,60,60,1,0
868,95,25,1,70
869,79,41,0,38
870,72,48,1,24
871,75,45,0,30
872,106,14,0,92
873,100,20,1,80
874,70,50,0,20
875,102,18,0,84
876,76,44,1,32
877,92,28,1,64
878,93,27,1,66
879,114,6,1,108
880,87,33,1,54
881,82,38,1,44
882,32,88,0,-56
883,96,24,0,72
884,107,13,1,94
885,71,49,1,22
886,55,65,1,-10
887,51,69,1,-18
888,66,54,0,12
889,78,42,1,36
890,112,8,0,104
891,104,16,1,88
892,74,46,0,28
893,61,59,0,2
894,82,38,0,44
895,76,44,1,32
896,94,26,0,68
897,117,3,0,114
898,64,56,0,8
899,111,9,1,102
900,42,78,1,-36
901,47,73,1,-26
902,103,17,0,86
903,77,43,1,34
904,110,10,0,100
905,85,35,0,50
906,97,23,1,74
